prediction_source,cod_linha,hour,pred_atraso_aproximado_min,real_atraso_aproximado_min,n_registros
llama_3_3_70b_v2_retry2,53,18,0.4529355004094667,0.04668306698786319,76
llama_3_3_70b_v2_retry2,392,20,0.4524462028875232,0.8317760942760942,9
llama_3_3_70b_v2_retry2,369,19,0.45201355091343387,0.38194569319569327,25
llama_3_3_70b_v2_retry2,31,21,0.4513936236441559,0.040855347688069685,52
llama_3_3_70b_v2_retry2,87,18,0.4509849652942322,0.07169497855429893,157
llama_3_3_70b_v2_retry2,14,21,0.4501467085870455,0.17394580610021784,10
llama_3_3_70b_v2_retry2,498,17,0.44961809387359003,1.142063492063492,14
llama_3_3_70b_v2_retry2,347,23,0.4492773537595172,0.07229797979797979,11
llama_3_3_70b_v2_retry2,350,23,0.4488059724717465,0.3400826939471441,10
llama_3_3_70b_v2_retry2,177,21,0.447120291907253,0.6642528502629123,12
llama_3_3_70b_v2_retry2,331,18,0.4470773241171215,0.20215383343070822,36
llama_3_3_70b_v2_retry2,179,22,0.44699267101320767,0.04782647113882809,10
llama_3_3_70b_v2_retry2,217,17,0.446880332816443,0.1840376984126984,14
llama_3_3_70b_v2_retry2,53,17,0.44663220042507534,0.009815870504772731,68
llama_3_3_70b_v2_retry2,658,17,0.44651933106074115,0.024854531981025836,105
llama_3_3_70b_v2_retry2,466,19,0.4454694391526599,1.0088546873277224,26
llama_3_3_70b_v2_retry2,303,17,0.4453997796229367,1.621306008806009,18
llama_3_3_70b_v2_retry2,329,18,0.4449225425430133,0.236620082815735,23
llama_3_3_70b_v2_retry2,529,18,0.44388354159637683,2.0324355158730154,12
llama_3_3_70b_v2_retry2,893,19,0.443584017290898,0.07075441919191916,8
llama_3_3_70b_v2_retry2,521,21,0.443551780562924,0.0850658946316574,37
llama_3_3_70b_v2_retry2,508,18,0.44345315894820936,0.28359964366908813,36
llama_3_3_70b_v2_retry2,388,19,0.44334393124311394,1.1810433316683318,26
llama_3_3_70b_v2_retry2,88,18,0.44333550866584887,0.14793143267407974,34
llama_3_3_70b_v2_retry2,384,18,0.44332161457167774,0.9589575459813553,21
llama_3_3_70b_v2_retry2,65,17,0.4432881776768727,0.06211081878040534,73
llama_3_3_70b_v2_retry2,408,19,0.4432598015206683,0.38054998388244166,14
llama_3_3_70b_v2_retry2,375,18,0.4432430724185464,0.21110136110136107,37
llama_3_3_70b_v2_retry2,353,18,0.4426409041860419,0.07464985994397759,17
llama_3_3_70b_v2_retry2,27,17,0.44199576086966674,0.035797587027500855,77
llama_3_3_70b_v2_retry2,16,20,0.4413821587654128,0.13174830896495524,52
llama_3_3_70b_v2_retry2,29,22,0.4413747629416292,0.11421926067841691,58
llama_3_3_70b_v2_retry2,372,20,0.4411589348502957,0.06820175438596492,19
llama_3_3_70b_v2_retry2,377,22,0.44065050115367693,1.1467361111111112,12
llama_3_3_70b_v2_retry2,414,20,0.4406308452715907,0.2914915177415177,18
llama_3_3_70b_v2_retry2,89,17,0.4405517390645953,0.038215776362580514,77
llama_3_3_70b_v2_retry2,337,19,0.44052786198742244,0.07105578577800799,27
llama_3_3_70b_v2_retry2,412,21,0.44017467535561255,1.3520931918958234,19
llama_3_3_70b_v2_retry2,75,17,0.43938702478389524,0.04324543504559439,77
llama_3_3_70b_v2_retry2,606,17,0.43904417098071963,0.07645491853825187,39
llama_3_3_70b_v2_retry2,70,22,0.4389680481285132,7.21376868839019,23
llama_3_3_70b_v2_retry2,308,19,0.43891300784947235,0.2782998892876989,30
llama_3_3_70b_v2_retry2,435,19,0.4383461042998634,0.058245892593718665,23
llama_3_3_70b_v2_retry2,379,19,0.4383018366543756,0.12034613343383589,36
llama_3_3_70b_v2_retry2,520,17,0.43806311255824965,0.0919067037351974,29
llama_3_3_70b_v2_retry2,609,17,0.4380479229542648,0.30763443732193735,24
llama_3_3_70b_v2_retry2,546,18,0.43780914058913056,0.06837695868945869,32
llama_3_3_70b_v2_retry2,38,19,0.4375733236099217,0.015211399861423718,126
llama_3_3_70b_v2_retry2,745,18,0.43704171375384093,0.1339285714285715,8
llama_3_3_70b_v2_retry2,738,22,0.43650992574679026,0.04611111111111108,5
llama_3_3_70b_v2_retry2,456,18,0.43647444248781625,0.1035579375009522,48
llama_3_3_70b_v2_retry2,66,18,0.4363541867090612,0.24407875200860848,86
llama_3_3_70b_v2_retry2,311,17,0.43618794887135903,0.1365562270562132,28
llama_3_3_70b_v2_retry2,810,18,0.43604376570300646,0.09975984417473778,47
llama_3_3_70b_v2_retry2,416,20,0.4358855977659515,0.03201459034792366,9
llama_3_3_70b_v2_retry2,73,17,0.4358032793398664,0.03436845091015805,51
llama_3_3_70b_v2_retry2,500,17,0.43421908498956846,0.16933975924360536,26
llama_3_3_70b_v2_retry2,31,20,0.43314879928193994,0.15004114551039432,66
llama_3_3_70b_v2_retry2,51,20,0.4324743577745322,0.037126351163290425,146
llama_3_3_70b_v2_retry2,388,20,0.43244123998573064,0.3519512516469039,15
llama_3_3_70b_v2_retry2,308,23,0.43162295924457095,0.7918721723794188,9
llama_3_3_70b_v2_retry2,360,23,0.4313925112975454,1.155990146461161,10
llama_3_3_70b_v2_retry2,349,18,0.4312127611505742,0.20555975317139588,33
llama_3_3_70b_v2_retry2,50,21,0.43104054046823564,0.021667867394420996,106
llama_3_3_70b_v2_retry2,353,17,0.4299998064143731,1.1516424162257495,12
llama_3_3_70b_v2_retry2,360,21,0.4290359841106119,0.29360841540838745,24
llama_3_3_70b_v2_retry2,81,19,0.42882918058191094,0.14541104767705007,30
llama_3_3_70b_v2_retry2,738,21,0.42871440390357707,0.5042489035087719,12
llama_3_3_70b_v2_retry2,346,17,0.42781545136544435,0.14273806413892617,29
llama_3_3_70b_v2_retry2,50,20,0.4277726487989642,0.03187330585959317,140
llama_3_3_70b_v2_retry2,332,21,0.4276950021860593,0.4377588383838384,11
llama_3_3_70b_v2_retry2,463,22,0.427430954390216,0.6757292768652708,44
llama_3_3_70b_v2_retry2,676,18,0.42730118026295033,0.5734523809523809,21
llama_3_3_70b_v2_retry2,361,19,0.42707779904826043,0.2176581843376126,42
llama_3_3_70b_v2_retry2,670,17,0.427067161623072,0.020219450015961607,86
llama_3_3_70b_v2_retry2,179,18,0.4270025161350232,0.34658327184797766,20
llama_3_3_70b_v2_retry2,207,17,0.4269058433944619,0.03213274840837406,67
llama_3_3_70b_v2_retry2,350,22,0.4267842689689177,0.5190453933601732,11
llama_3_3_70b_v2_retry2,73,19,0.4266415327515596,0.10558385000032595,57
llama_3_3_70b_v2_retry2,42,19,0.42635199031722193,0.017798591556418938,173
llama_3_3_70b_v2_retry2,12,21,0.4259442697560403,0.42512521547210547,22
llama_3_3_70b_v2_retry2,528,17,0.42576234061131324,0.1980985378581532,26
llama_3_3_70b_v2_retry2,101,20,0.42552037588273794,0.548883004551704,28
llama_3_3_70b_v2_retry2,30,19,0.42494615683684395,0.012040054651981878,113
llama_3_3_70b_v2_retry2,215,21,0.42480521923818154,0.7811471861471859,11
llama_3_3_70b_v2_retry2,163,20,0.42444972835860306,0.2936037287844396,13
llama_3_3_70b_v2_retry2,500,18,0.42407765905682354,0.39038319623845935,38
llama_3_3_70b_v2_retry2,389,18,0.4234415483232433,0.38623088551659984,28
llama_3_3_70b_v2_retry2,74,17,0.42277844303105466,0.028491861401793283,115
llama_3_3_70b_v2_retry2,920,22,0.42270116664848406,3.96579415954416,13
llama_3_3_70b_v2_retry2,106,18,0.4224751227934618,0.4589277777777778,25
llama_3_3_70b_v2_retry2,86,17,0.4222401241832886,0.1952244851738689,115
llama_3_3_70b_v2_retry2,409,21,0.42185714627099447,0.06274738018546065,19
llama_3_3_70b_v2_retry2,102,17,0.4216561530975608,0.22085797946909058,27
llama_3_3_70b_v2_retry2,546,17,0.42150318500878986,0.13861372344130962,29
llama_3_3_70b_v2_retry2,335,18,0.42112806234107264,0.08969812158491403,53
llama_3_3_70b_v2_retry2,315,21,0.4210068096192517,0.06459432445942838,35
llama_3_3_70b_v2_retry2,913,21,0.420969206463421,0.19651828847481026,23
llama_3_3_70b_v2_retry2,83,21,0.42091003045339515,0.6292337645584548,20
llama_3_3_70b_v2_retry2,29,19,0.42042000408796154,0.09823181714682398,103
llama_3_3_70b_v2_retry2,52,22,0.41943986931360006,0.0024536650446354206,125
llama_3_3_70b_v2_retry2,4,18,0.4189465497507943,0.11492071318103858,47
llama_3_3_70b_v2_retry2,388,21,0.4187859579170438,0.17506481481481478,15
llama_3_3_70b_v2_retry2,322,19,0.4184131050056709,0.5041495956151129,29
llama_3_3_70b_v2_retry2,115,18,0.4180488319123503,0.169427576215001,43
llama_3_3_70b_v2_retry2,362,18,0.41785112578458833,0.5262133487654321,24
llama_3_3_70b_v2_retry2,41,20,0.4172030875132493,0.03471789507519527,145
llama_3_3_70b_v2_retry2,355,21,0.4169818929328744,0.7986580743892301,39
llama_3_3_70b_v2_retry2,463,23,0.4162689331792429,0.6168283615084689,30
llama_3_3_70b_v2_retry2,14,19,0.41621696065912667,0.5753679968059054,18
llama_3_3_70b_v2_retry2,373,17,0.4162106050193858,0.2196159188034188,20
llama_3_3_70b_v2_retry2,508,17,0.415864095393169,0.3757549857549858,26
llama_3_3_70b_v2_retry2,903,18,0.41528825384377094,0.5546240601503759,19
llama_3_3_70b_v2_retry2,16,23,0.414987491022398,0.16283858777906393,21
llama_3_3_70b_v2_retry2,435,17,0.4148730483983653,0.532795214045214,15
llama_3_3_70b_v2_retry2,551,17,0.4145982099948177,0.09888880960309535,28
llama_3_3_70b_v2_retry2,82,22,0.4140908639892125,0.23701211003846592,26
llama_3_3_70b_v2_retry2,738,20,0.4139150454852162,0.15006778309409888,11
llama_3_3_70b_v2_retry2,106,17,0.413734781209194,2.1094142101284956,21
llama_3_3_70b_v2_retry2,506,19,0.4136555274105964,0.22832674819662047,24
llama_3_3_70b_v2_retry2,326,17,0.4122694563829028,0.6801043771043771,20
llama_3_3_70b_v2_retry2,319,17,0.41224253760890756,0.2434476634476634,26
llama_3_3_70b_v2_retry2,814,17,0.411871804517804,0.32473960383051287,22
llama_3_3_70b_v2_retry2,413,19,0.4117666939206561,0.11812584175084176,20
llama_3_3_70b_v2_retry2,92,20,0.41173046941621344,0.031255357791921894,113
llama_3_3_70b_v2_retry2,410,21,0.411379368117712,0.05725101287601283,16
llama_3_3_70b_v2_retry2,11,18,0.41087483686260257,0.05727395969446412,24
llama_3_3_70b_v2_retry2,381,18,0.4099837136341035,0.09328162578162576,33
llama_3_3_70b_v2_retry2,225,18,0.40898513495611305,0.17572344695453937,35
llama_3_3_70b_v2_retry2,401,18,0.4086245830942055,0.2738650238650238,35
llama_3_3_70b_v2_retry2,901,17,0.40848801509755006,0.612113146113146,25
llama_3_3_70b_v2_retry2,326,18,0.4082054368614961,0.5028127033641739,24
llama_3_3_70b_v2_retry2,356,19,0.40742073445115584,0.21872443704644792,22
llama_3_3_70b_v2_retry2,14,20,0.40684796698010744,0.15574896625316795,7
llama_3_3_70b_v2_retry2,684,19,0.4064955136800976,0.21454608084816415,24
llama_3_3_70b_v2_retry2,550,17,0.4043676318374216,2.1291672077922077,22
llama_3_3_70b_v2_retry2,142,22,0.4042727739294587,0.7508174603174602,11
llama_3_3_70b_v2_retry2,371,19,0.40366336564121647,0.802152151475068,36
llama_3_3_70b_v2_retry2,403,19,0.4027833259245483,0.8116975848225849,22
llama_3_3_70b_v2_retry2,66,17,0.4015460691954382,0.03325768901770963,78
llama_3_3_70b_v2_retry2,301,18,0.4014540770565076,0.8413772175536881,17
llama_3_3_70b_v2_retry2,419,21,0.40068856126667696,0.5775913900913899,9
llama_3_3_70b_v2_retry2,658,18,0.40051958653047043,0.0038997017915238527,161
llama_3_3_70b_v2_retry2,301,20,0.4001430013235478,0.5153060918269897,11
llama_3_3_70b_v2_retry2,395,17,0.40002320151858944,0.3974378898153408,18
llama_3_3_70b_v2_retry2,87,17,0.39893513808374814,0.013489611667313236,128
llama_3_3_70b_v2_retry2,302,19,0.39804740574076675,1.4771253015989858,11
llama_3_3_70b_v2_retry2,16,19,0.39703590010151685,0.04709228747646816,111
llama_3_3_70b_v2_retry2,357,19,0.39692482737999524,0.38350222925928495,27
llama_3_3_70b_v2_retry2,40,19,0.39682195680639004,0.0717338902812587,25
llama_3_3_70b_v2_retry2,407,18,0.3967706499557909,0.09066274738020852,54
llama_3_3_70b_v2_retry2,316,17,0.3964806673101261,0.3942082233796035,26
llama_3_3_70b_v2_retry2,136,17,0.39478471002814847,0.231950394182537,28
llama_3_3_70b_v2_retry2,820,17,0.3947057067126776,0.3487058080808081,22
llama_3_3_70b_v2_retry2,739,19,0.39426208104308147,0.07538796845188098,40
llama_3_3_70b_v2_retry2,276,19,0.3939356924551267,0.026009353616450785,33
llama_3_3_70b_v2_retry2,551,18,0.3939292845054255,0.07694782014722487,42
llama_3_3_70b_v2_retry2,16,17,0.3938173481527826,0.2745555978873114,115
llama_3_3_70b_v2_retry2,798,17,0.3937554504387237,0.11977124183006538,8
llama_3_3_70b_v2_retry2,336,17,0.39320170653618286,0.07790038761575767,31
llama_3_3_70b_v2_retry2,75,18,0.39307325764541057,0.025302575945501796,106
llama_3_3_70b_v2_retry2,466,17,0.39249549947541923,0.6256446959125531,21
llama_3_3_70b_v2_retry2,337,18,0.39208281556907204,0.2540087452230309,35
llama_3_3_70b_v2_retry2,120,19,0.39177326604959817,0.2518790978282957,33
llama_3_3_70b_v2_retry2,179,23,0.3916898691718524,0.8194586167800455,7
llama_3_3_70b_v2_retry2,377,20,0.3916337727591948,0.07618675229289038,23
llama_3_3_70b_v2_retry2,670,18,0.3911600777701495,0.02285956201117477,104
llama_3_3_70b_v2_retry2,276,20,0.3911124011351102,0.0968648139300313,14
llama_3_3_70b_v2_retry2,327,21,0.3908292601922788,0.3606108907800637,14
llama_3_3_70b_v2_retry2,496,17,0.3902801322109534,0.5341589506172839,18
llama_3_3_70b_v2_retry2,355,20,0.3897742786789446,0.04258118686105101,56
llama_3_3_70b_v2_retry2,12,19,0.389577211433673,0.014744591847017027,42
llama_3_3_70b_v2_retry2,906,20,0.38955505535846763,0.051728267387689424,71
llama_3_3_70b_v2_retry2,390,19,0.3895431960462807,1.7699818731068728,37
llama_3_3_70b_v2_retry2,317,18,0.3872737199692307,0.11415858870127164,41
llama_3_3_70b_v2_retry2,404,17,0.38638526893220787,0.7100743906299463,9
llama_3_3_70b_v2_retry2,419,19,0.3863733627710906,0.5715601283248343,17
llama_3_3_70b_v2_retry2,276,18,0.38576028807495416,1.1001580710131835,39
llama_3_3_70b_v2_retry2,27,18,0.3852597474417912,0.04415583462982598,105
llama_3_3_70b_v2_retry2,414,19,0.38509337208388245,0.33648670170409295,23
llama_3_3_70b_v2_retry2,550,19,0.3850782677012261,0.28281701940035275,18
llama_3_3_70b_v2_retry2,70,20,0.3849911301344263,0.3572731375192587,34
llama_3_3_70b_v2_retry2,120,18,0.3845217454997254,0.4105606122272789,39
llama_3_3_70b_v2_retry2,415,20,0.3841055996966081,0.15027146464646465,20
llama_3_3_70b_v2_retry2,52,20,0.3835435231149517,0.0014355273570603791,162
llama_3_3_70b_v2_retry2,112,17,0.38261393532104965,0.2698281308063917,23
llama_3_3_70b_v2_retry2,101,19,0.38138718928346726,0.11760773958030644,32
llama_3_3_70b_v2_retry2,389,17,0.38131491002989737,0.2592505057578587,24
llama_3_3_70b_v2_retry2,629,18,0.38056294144416974,0.23053493619670085,34
llama_3_3_70b_v2_retry2,346,19,0.3793731343328978,0.3374048054435986,29
llama_3_3_70b_v2_retry2,114,18,0.37934854061019535,1.4888964253717685,35
llama_3_3_70b_v2_retry2,327,23,0.37891316451109863,0.6043359931691975,10
llama_3_3_70b_v2_retry2,906,19,0.3781294071312631,0.05349235423060681,96
llama_3_3_70b_v2_retry2,392,17,0.3780753981705779,1.540302579365079,8
llama_3_3_70b_v2_retry2,45,19,0.377815974099931,0.06384813353361243,125
llama_3_3_70b_v2_retry2,416,18,0.3772498022458059,0.3384452661535995,18
llama_3_3_70b_v2_retry2,409,18,0.3770905555726752,0.3502460779320641,34
llama_3_3_70b_v2_retry2,175,21,0.37697081360311807,0.21374262786628795,19
llama_3_3_70b_v2_retry2,323,20,0.37685331176746245,0.30168698260803517,14
llama_3_3_70b_v2_retry2,355,19,0.3766289773418008,0.02016260897116592,117
llama_3_3_70b_v2_retry2,810,17,0.376108781713066,0.12267692047579264,35
llama_3_3_70b_v2_retry2,385,21,0.3755936461219599,0.5707306016940992,31
llama_3_3_70b_v2_retry2,372,19,0.3755172778710841,0.09885696010696009,37
llama_3_3_70b_v2_retry2,4,17,0.37454461658766713,0.13984744632471902,33
llama_3_3_70b_v2_retry2,419,18,0.3739346434187997,0.1368785163638105,31
llama_3_3_70b_v2_retry2,82,23,0.37384779533283413,0.2686090608839056,14
llama_3_3_70b_v2_retry2,76,19,0.37365927120922804,0.008223617946331876,220
llama_3_3_70b_v2_retry2,407,17,0.37356848388577013,0.035476256498131464,40
llama_3_3_70b_v2_retry2,65,19,0.3733633079801724,0.27664724217704095,58
llama_3_3_70b_v2_retry2,783,17,0.3733592433476902,0.21549543049543046,10
llama_3_3_70b_v2_retry2,65,18,0.3731802119958836,0.09354598188029241,82
llama_3_3_70b_v2_retry2,120,17,0.37277790340551814,0.6206884978820462,31
llama_3_3_70b_v2_retry2,187,20,0.3726426749168038,0.49708308045440386,10
llama_3_3_70b_v2_retry2,905,18,0.37220919025387345,0.3693233101321337,33
llama_3_3_70b_v2_retry2,411,18,0.3717843164391495,0.20293903487085307,33
llama_3_3_70b_v2_retry2,49,19,0.37041494495847854,0.0281284483187917,57
llama_3_3_70b_v2_retry2,126,17,0.36991267038030706,0.04682539682539682,7
llama_3_3_70b_v2_retry2,373,18,0.3694425360211107,0.7126729481937816,24
llama_3_3_70b_v2_retry2,49,17,0.36913632595445894,0.11437615021791897,51
llama_3_3_70b_v2_retry2,387,19,0.3690549018746835,0.4202798232509244,43
llama_3_3_70b_v2_retry2,384,17,0.3689349441447504,0.4172288359788359,14
llama_3_3_70b_v2_retry2,529,17,0.3687461542327707,0.37478114478114477,9
llama_3_3_70b_v2_retry2,415,19,0.3686926263026342,0.2146496942940019,43
llama_3_3_70b_v2_retry2,416,19,0.3682545845819708,0.933085491506544,19
llama_3_3_70b_v2_retry2,456,17,0.36785606141615257,0.04246919320216533,38
llama_3_3_70b_v2_retry2,112,18,0.36747117302433074,0.2608489380989381,30
llama_3_3_70b_v2_retry2,738,19,0.36731309319795724,0.6016545975007231,18
llama_3_3_70b_v2_retry2,356,22,0.36717172586011076,0.12488476030142696,11
llama_3_3_70b_v2_retry2,413,18,0.3668716337120262,0.406739998783268,65
llama_3_3_70b_v2_retry2,81,20,0.36593587833501995,0.2748473325856524,25
llama_3_3_70b_v2_retry2,913,19,0.36545029775413085,0.2446059727309727,28
llama_3_3_70b_v2_retry2,372,17,0.3652654842636229,0.0304924178885025,50
llama_3_3_70b_v2_retry2,463,19,0.3649887179073287,0.07889480343660772,134
llama_3_3_70b_v2_retry2,16,21,0.36497386691056793,0.13407269998472268,24
llama_3_3_70b_v2_retry2,321,21,0.3645338066854607,0.12554190469382862,28
llama_3_3_70b_v2_retry2,16,18,0.36428494938412836,0.039020325130302604,135
llama_3_3_70b_v2_retry2,296,19,0.36405386306263465,0.2014167289137877,25
llama_3_3_70b_v2_retry2,392,19,0.36278466372128754,0.5947823427616659,7
llama_3_3_70b_v2_retry2,625,18,0.3625742460895172,0.09354797979797977,11
llama_3_3_70b_v2_retry2,739,17,0.3623757160945525,0.022536666347503367,61
llama_3_3_70b_v2_retry2,361,18,0.3620030881044488,0.02182308429632931,57
llama_3_3_70b_v2_retry2,645,18,0.36192625007690493,1.1691550925925924,12
llama_3_3_70b_v2_retry2,497,17,0.3611435430225565,0.101984126984127,7
llama_3_3_70b_v2_retry2,44,19,0.3608404220029798,0.015151870482411808,146
llama_3_3_70b_v2_retry2,200,18,0.3604730882758069,0.09139308077543372,40
llama_3_3_70b_v2_retry2,91,19,0.36006906625332263,0.09099403498818703,45
llama_3_3_70b_v2_retry2,408,17,0.3590643319498086,0.313578431372549,17
llama_3_3_70b_v2_retry2,30,17,0.35901594395228403,0.021138951386845826,103
llama_3_3_70b_v2_retry2,53,21,0.3589040782716113,0.20820036172977352,13
llama_3_3_70b_v2_retry2,379,18,0.35868584167488565,0.08952676006653278,44
llama_3_3_70b_v2_retry2,397,18,0.3586662646223162,0.5378381642512078,23
llama_3_3_70b_v2_retry2,410,19,0.3581068123313818,0.10705055210489993,23
llama_3_3_70b_v2_retry2,330,17,0.3578830909210903,0.2960492530345471,17
llama_3_3_70b_v2_retry2,327,20,0.3574443339190673,0.3677121295300236,28
llama_3_3_70b_v2_retry2,80,18,0.35737574418192297,0.6778442359891376,59
llama_3_3_70b_v2_retry2,550,18,0.3557846990393464,0.18913355874894336,26
llama_3_3_70b_v2_retry2,684,18,0.35471283322387076,0.3305968491385158,24
llama_3_3_70b_v2_retry2,360,22,0.3539690701567163,0.31053238336136485,21
llama_3_3_70b_v2_retry2,163,18,0.3539658934635788,0.6441461629733941,23
llama_3_3_70b_v2_retry2,331,17,0.3538608006716056,0.09160104127696721,27
llama_3_3_70b_v2_retry2,99,19,0.3538045492753751,0.2248894630159403,94
llama_3_3_70b_v2_retry2,739,18,0.353635290941775,0.1258623890389256,71
llama_3_3_70b_v2_retry2,739,21,0.3531983817572897,0.09221146908646904,16
llama_3_3_70b_v2_retry2,32,17,0.35314552058144677,0.11149213777326954,90
llama_3_3_70b_v2_retry2,50,19,0.35290537174808795,0.05324725175560786,171
llama_3_3_70b_v2_retry2,312,17,0.3527677551818404,0.11068331310266796,31
llama_3_3_70b_v2_retry2,305,17,0.35273175352163155,0.2529706605528974,22
llama_3_3_70b_v2_retry2,215,19,0.3518550450156316,0.18849901708597355,23
llama_3_3_70b_v2_retry2,276,17,0.35164115179207267,0.07634487329110982,37
llama_3_3_70b_v2_retry2,309,17,0.35129634831071854,0.04127314814814816,18
llama_3_3_70b_v2_retry2,409,17,0.3496108062709307,0.11955825617283948,24
llama_3_3_70b_v2_retry2,506,18,0.3494699693117101,0.2814202143021588,36
llama_3_3_70b_v2_retry2,413,17,0.3487219650121333,0.22010165532671955,62
llama_3_3_70b_v2_retry2,31,22,0.3485731332044302,0.030226119727982535,54
llama_3_3_70b_v2_retry2,136,18,0.3485366443923162,0.08738448370801312,34
llama_3_3_70b_v2_retry2,330,18,0.3484281819315884,0.1669264069264069,22
llama_3_3_70b_v2_retry2,215,17,0.348081961654877,0.3616977952149521,18
llama_3_3_70b_v2_retry2,43,21,0.3477618887304289,0.19169656367510315,34
llama_3_3_70b_v2_retry2,406,17,0.34724784832932093,0.02916180494925062,72
llama_3_3_70b_v2_retry2,101,22,0.3471593429767914,0.6482464267410608,19
llama_3_3_70b_v2_retry2,412,18,0.34686985649738755,0.3432178761304452,65
llama_3_3_70b_v2_retry2,415,17,0.3463879844106715,0.030293109810085192,59
llama_3_3_70b_v2_retry2,207,18,0.34631481747714565,0.03484914466844747,77
llama_3_3_70b_v2_retry2,814,18,0.34630769599406264,0.7438260758848994,29
llama_3_3_70b_v2_retry2,783,18,0.34598572360675467,0.5713265627106459,34
llama_3_3_70b_v2_retry2,920,19,0.34578760396813896,0.07992284395177615,34
llama_3_3_70b_v2_retry2,148,18,0.34568921745632525,0.5543638074888075,12
llama_3_3_70b_v2_retry2,302,17,0.345584123917714,0.6821944444444444,10
llama_3_3_70b_v2_retry2,959,19,0.34501252221859774,0.29188149234427613,32
llama_3_3_70b_v2_retry2,360,20,0.34495224722413403,0.18117920693648767,31
llama_3_3_70b_v2_retry2,51,19,0.34454243034892595,0.08891789348846764,171
llama_3_3_70b_v2_retry2,415,18,0.3435563978126134,0.0702149766568762,78
llama_3_3_70b_v2_retry2,142,23,0.3434823130180317,0.030054945054945038,5
llama_3_3_70b_v2_retry2,881,19,0.3434668090924593,0.15430555555555556,6
llama_3_3_70b_v2_retry2,412,17,0.3433073398379757,0.021364115325979715,59
llama_3_3_70b_v2_retry2,179,19,0.34316388791495384,0.0904896437984673,17
llama_3_3_70b_v2_retry2,30,18,0.34225924324481866,0.009622423053631297,125
llama_3_3_70b_v2_retry2,406,18,0.34225590693260394,0.016176251878443813,98
llama_3_3_70b_v2_retry2,350,19,0.34203755385225476,2.026878694491138,26
llama_3_3_70b_v2_retry2,52,19,0.34173850972977954,0.015268334431727783,165
llama_3_3_70b_v2_retry2,12,20,0.3406047609223482,0.023923417325684482,24
llama_3_3_70b_v2_retry2,91,20,0.34002378540224953,0.166775720164609,9
llama_3_3_70b_v2_retry2,41,19,0.3398133128698584,0.11768858686617722,199
llama_3_3_70b_v2_retry2,371,20,0.3396736527219921,0.17298337438423642,24
llama_3_3_70b_v2_retry2,315,20,0.33895508503222954,0.038298150466991664,35
llama_3_3_70b_v2_retry2,322,23,0.3386740687310534,0.03396825396825393,6
llama_3_3_70b_v2_retry2,141,17,0.3382061851140634,0.3849456158648457,47
llama_3_3_70b_v2_retry2,414,17,0.3381031053254404,0.1432706722290055,24
llama_3_3_70b_v2_retry2,401,17,0.33788812287212794,0.06216545029045028,26
llama_3_3_70b_v2_retry2,518,19,0.3376961324867434,0.09608620918723217,8
llama_3_3_70b_v2_retry2,81,21,0.337660905772666,0.26549023152817125,21
llama_3_3_70b_v2_retry2,357,17,0.3371982292704656,0.04674102491238042,23
llama_3_3_70b_v2_retry2,390,21,0.3368381467701056,1.093315611971622,25
llama_3_3_70b_v2_retry2,385,20,0.3368151382892592,0.012566196259957673,45
llama_3_3_70b_v2_retry2,92,17,0.336787022621757,0.018459294499997548,141
llama_3_3_70b_v2_retry2,387,20,0.33643386896552835,0.1686087924373528,17
llama_3_3_70b_v2_retry2,79,19,0.33526133813568554,0.11301963025507915,50
llama_3_3_70b_v2_retry2,175,19,0.33474558229745255,0.28553722652816854,24
llama_3_3_70b_v2_retry2,307,17,0.33463625998682955,0.4568055555555556,8
llama_3_3_70b_v2_retry2,350,20,0.33411530645727805,0.17841253905792318,20
llama_3_3_70b_v2_retry2,82,21,0.3339716260324682,1.0979081717690016,26
llama_3_3_70b_v2_retry2,411,17,0.33263004934026424,0.06100803957946812,21
llama_3_3_70b_v2_retry2,337,17,0.33247147924687026,0.09083333333333331,24
llama_3_3_70b_v2_retry2,388,18,0.3322174204253841,0.2002579168592241,27
llama_3_3_70b_v2_retry2,215,18,0.3315021841396067,0.18941964285714286,24
llama_3_3_70b_v2_retry2,99,17,0.33129410037799284,0.026806389483155665,79
llama_3_3_70b_v2_retry2,369,18,0.3306441517721349,1.067933201058201,30
llama_3_3_70b_v2_retry2,403,17,0.3299721210272452,0.25688925272258606,24
llama_3_3_70b_v2_retry2,893,17,0.32943497767976054,0.2044444444444444,6
llama_3_3_70b_v2_retry2,659,17,0.32924945233581276,0.22901234567901238,9
llama_3_3_70b_v2_retry2,92,19,0.3291646454247959,0.029206057240615375,149
llama_3_3_70b_v2_retry2,142,18,0.3268631067773834,0.38449562916954216,23
llama_3_3_70b_v2_retry2,506,17,0.32596999704495383,0.24372215458152954,32
llama_3_3_70b_v2_retry2,76,18,0.32566334448942,0.0637145345813442,261
llama_3_3_70b_v2_retry2,38,17,0.32547176624345553,0.008613240848292528,118
llama_3_3_70b_v2_retry2,176,23,0.32538386206742737,0.14153334588117195,11
llama_3_3_70b_v2_retry2,410,18,0.32448661681682267,0.262218660968661,26
llama_3_3_70b_v2_retry2,40,17,0.3244304667229002,0.10907142857142856,20
llama_3_3_70b_v2_retry2,99,18,0.3241424579683982,0.021973206037421863,93
llama_3_3_70b_v2_retry2,317,17,0.32410250795416184,0.06025489488724781,34
llama_3_3_70b_v2_retry2,419,17,0.32361011167512377,0.6200553002877565,30
